API,API_Label,Operator,BH_Status,MD,TVD,Deviation,Field_Code,lat_bhl,long_bhl,API_County,API_Seq,Operat_Num,Citing_Typ,Spud_Date,Ground_Ele,Max_MD,Max_TVD,Facil_Id,Facil_Type,Facil_Stat,Well_Class,Stat_Date,Loc_Qual,Loc_ID,Loc_Name,Dist_N_S,Dir_N_S,Dist_E_W,Dir_E_W,Qtr_Qtr,Section,Township,Range,Meridian,lat_shl,long_shl,twprge,lat_midpoint,long_midpoint,interval_top,interval_bottom,well_td,lateral_length_ft,calced_lat_by_td,Comment
1233926000,05-123-39260,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13169,5686,Horizontal,16950,40.809089,-103.874433,123,39260,10773,ACTUAL,12/7/2014,4724,13170,5702,436770,WELL,PR,OW,5/14/2015,PLANNED LatLong,436769,Razor 33N Pad,491,S,1859,W,SESW,33,10N,58W,6,40.788989,-103.872581,10n58w,40.799039,-103.873507,6088,13072,13170,6984,FALSE,
1233926100,05-123-39261,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13241,5715,Horizontal,16950,40.80927,-103.87328,123,39261,10773,ACTUAL,11/17/2014,4723,13241,5715,436771,WELL,PR,OW,5/14/2015,ACTUAL LatLong,436769,Razor 33N Pad,484,S,1888,W,SESW,33,10N,58W,6,40.788973,-103.872477,10n58w,40.7991215,-103.8728785,6214,13158,13241,6944,FALSE,
1233926400,05-123-39264,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13227,5713,Horizontal,99999,40.809099,-103.870953,123,39264,10773,ACTUAL,11/27/2014,4723,13227,5713,436775,WELL,PR,OW,5/1/2015,PLANNED LatLong,436769,Razor 33N Pad,472,S,1946,W,SESW,33,10N,58W,6,40.788942,-103.872269,10n58w,40.7990205,-103.871611,6147,12865,13227,6718,FALSE,
1233927700,05-123-39277,VERDAD RESOURCES LLC,Actual,10450,6104,Horizontal,16950,40.6389,-104.05174,123,39277,10651,ACTUAL,10/24/2014,4877,10450,6104,436811,WELL,PR,OW,2/1/2024,ACTUAL LatLong,436809,Hemberger 4-26-8-60 PAD,444,S,445,E,SESE,26,8N,60W,6,40.62736,-104.05103,8n60w,40.63313,-104.051385,6446,10450,10450,4004,FALSE,
1233927800,05-123-39278,VERDAD RESOURCES LLC,Actual,10574,6206,Horizontal,16950,40.63892,-104.05061,123,39278,10651,ACTUAL,10/13/2014,4877,10574,6206,436812,WELL,PR,OW,2/1/2024,ACTUAL LatLong,436809,Hemberger 4-26-8-60 PAD,454,S,435,E,SESE,26,8N,60W,6,40.62739,-104.05099,8n60w,40.633155,-104.0508,6563,10574,10574,4011,FALSE,
1233930500,05-123-39305,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13233,5714,Horizontal,99999,40.809281,-103.866191,123,39305,10773,ACTUAL,11/30/2014,4715,13233,5714,436875,WELL,PR,OW,4/3/2015,PLANNED LatLong,436874,Razor 33O Pad,330,S,1862,E,SWSE,33,10N,58W,6,40.788564,-103.867167,10n58w,40.7989225,-103.866679,6084,13132,13233,7048,FALSE,
1233930600,05-123-39306,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13165,5702,Horizontal,99999,40.809144,-103.868541,123,39306,10773,ACTUAL,12/25/2014,4715,13165,5703,436876,WELL,PR,OW,4/3/2015,PLANNED LatLong,436874,Razor 33O Pad,330,S,1922,E,SWSE,33,10N,58W,6,40.788564,-103.867383,10n58w,40.798854,-103.867962,6141,13151,13165,7010,FALSE,
1233930700,05-123-39307,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13232,5664,Horizontal,99999,40.809144,-103.869712,123,39307,10773,ACTUAL,1/4/2015,4715,13232,5664,436877,WELL,PR,OW,4/3/2015,PLANNED LatLong,436874,Razor 33O Pad,330,S,1952,E,SWSE,33,10N,58W,6,40.788564,-103.867492,10n58w,40.798854,-103.868602,5997,12492,13232,6495,FALSE,
1233930800,05-123-39308,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13152,5640,Horizontal,99999,40.809131,-103.867317,123,39308,10773,ACTUAL,12/13/2014,4715,13152,5640,436878,WELL,PR,OW,4/3/2015,PLANNED LatLong,436874,Razor 33O Pad,330,S,1892,E,SWSE,33,10N,58W,6,40.788564,-103.867275,10n58w,40.7988475,-103.867296,5996,13096,13152,7100,FALSE,
1233933100,05-123-39331,VERDAD RESOURCES LLC,Actual,10532,6120,Horizontal,16950,40.63885,-104.05454,123,39331,10651,ACTUAL,11/2/2014,4877,10532,6120,436920,WELL,PR,OW,2/1/2024,ACTUAL LatLong,436809,Hemberger 4-26-8-60 PAD,434,S,456,E,SESE,26,8N,60W,6,40.62733,-104.05107,8n60w,40.63309,-104.052805,6533,10532,10532,3999,FALSE,
1233936800,05-123-39368,VERDAD RESOURCES LLC,Actual,10533,5786,Horizontal,16950,40.73961,-103.87976,123,39368,10651,ACTUAL,3/13/2015,4872,10533,5786,437011,WELL,SI,OW,12/1/2023,ACTUAL LatLong,437014,Bringelson Ranch 13-20-9-58 PAD,2081,N,543,W,SWNW,20,9N,58W,6,40.73813,-103.89569,9n58w,40.73887,-103.887725,6188,10513,10533,4325,FALSE,
1233937000,05-123-39370,VERDAD RESOURCES LLC,Actual,10627,5869,Horizontal,16950,40.73836,-103.87972,123,39370,10651,ACTUAL,2/17/2015,4889,10627,5869,437013,WELL,SI,OW,5/1/2021,ACTUAL LatLong,437014,Bringelson Ranch 13-20-9-58 PAD,2080,N,513,W,SWNW,20,9N,58W,6,40.73813,-103.8958,9n58w,40.738245,-103.88776,6067,10553,10627,4486,FALSE,
1233937200,05-123-39372,VERDAD RESOURCES LLC,Actual,10600,5885,Horizontal,16950,40.73921,-103.87974,123,39372,10651,ACTUAL,3/4/2015,4889,10600,5885,437017,WELL,PR,OW,11/4/2015,ACTUAL LatLong,437014,Bringelson Ranch 13-20-9-58 PAD,2080,N,528,W,SWNW,20,9N,58W,6,40.73813,-103.89574,9n58w,40.73867,-103.88774,6109,10532,10600,4423,FALSE,
1233938300,05-123-39383,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,9948,5567,Horizontal,16950,40.8628,-103.72373,123,39383,10773,ACTUAL,10/7/2014,4778,9948,5567,437029,WELL,PR,OW,4/1/2024,ACTUAL LatLong,437025,Horsetail 02D Pad,330,N,750,W,LOT4,2,10N,57W,6,40.874792,-103.725242,10n57w,40.868796,-103.724486,6053,9873,9948,3820,FALSE,
1233944000,05-123-39440,VERDAD RESOURCES LLC,Actual,10490,6116,Horizontal,16950,40.63903,-104.045,123,39440,10651,ACTUAL,7/17/2014,4909,10490,6116,437191,WELL,SI,OW,4/1/2024,ACTUAL LatLong,437190,HEMBERGER 1-25-8-60 PAD,387,S,851,W,SWSW,25,8N,60W,6,40.62723,-104.04636,8n60w,40.63313,-104.04568,6362,10490,10490,4128,FALSE,
1233944100,05-123-39441,VERDAD RESOURCES LLC,Actual,10616,6220,Horizontal,16950,40.63897,-104.04388,123,39441,10651,ACTUAL,7/8/2014,4909,10616,6220,437192,WELL,SI,OW,4/1/2024,ACTUAL LatLong,437190,HEMBERGER 1-25-8-60 PAD,402,S,851,W,SWSW,25,8N,60W,6,40.62727,-104.04636,8n60w,40.63312,-104.04512,6411,10601,10616,4190,FALSE,
1233944200,05-123-39442,VERDAD RESOURCES LLC,Actual,10560,6228,Horizontal,16950,40.63894,-104.04606,123,39442,10651,ACTUAL,6/17/2014,4909,10560,6228,437193,WELL,PR,OW,2/1/2024,ACTUAL LatLong,437190,HEMBERGER 1-25-8-60 PAD,372,S,852,W,SWSW,25,8N,60W,6,40.62719,-104.04636,8n60w,40.633065,-104.04621,6368,10560,10560,4192,FALSE,
1233944300,05-123-39443,VERDAD RESOURCES LLC,Actual,10456,6141,Horizontal,16950,40.63892,-104.04705,123,39443,10651,ACTUAL,6/28/2014,4909,10456,6141,437194,WELL,PR,OW,2/1/2024,ACTUAL LatLong,437190,HEMBERGER 1-25-8-60 PAD,357,S,852,W,SWSW,25,8N,60W,6,40.62715,-104.04636,8n60w,40.633035,-104.046705,6356,10437,10456,4081,FALSE,
1233944400,05-123-39444,VERDAD RESOURCES LLC,Actual,10591,6269,Horizontal,16950,40.63891,-104.04828,123,39444,10651,ACTUAL,6/7/2014,4909,10591,6269,437195,WELL,PR,OW,2/1/2024,ACTUAL LatLong,437190,HEMBERGER 1-25-8-60 PAD,342,S,852,W,SWSW,25,8N,60W,6,40.62711,-104.04636,8n60w,40.63301,-104.04732,6422,10591,10591,4169,FALSE,
1233952300,05-123-39523,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,14236,5902,Horizontal,16950,40.8534,-103.87149,123,39523,10773,ACTUAL,8/8/2014,4844,14236,5902,437404,WELL,PR,OW,2/2/2015,ACTUAL LatLong,433890,Razor 21C Pad,329,N,1898,W,NENW,21,10N,58W,6,40.830126,-103.87332,10n58w,40.841763,-103.872405,6236,13955,14236,7719,FALSE,
1233952400,05-123-39524,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,14125,5898,Horizontal,16950,40.85307,-103.87394,123,39524,10773,ACTUAL,8/28/2014,4844,14125,5898,437405,WELL,PR,OW,2/2/2015,ACTUAL LatLong,433890,Razor 21C Pad,328,N,1831,W,NENW,21,10N,58W,6,40.830123,-103.87356,10n58w,40.8415965,-103.87375,6145,13990,14125,7845,FALSE,
1233952500,05-123-39525,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,14006,5793,Horizontal,16950,40.85307,-103.87517,123,39525,10773,ACTUAL,9/6/2014,4844,14006,5793,437406,WELL,PR,OW,2/2/2015,ACTUAL LatLong,433890,Razor 21C Pad,328,N,1798,W,NENW,21,10N,58W,6,40.830123,-103.87368,10n58w,40.8415965,-103.874425,6152,13875,14006,7723,FALSE,
1233952600,05-123-39526,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13950,5806,Horizontal,16950,40.85307,-103.87274,123,39526,10773,ACTUAL,8/19/2014,4844,13950,5806,437407,WELL,PR,OW,2/2/2015,ACTUAL LatLong,433890,Razor 21C Pad,328,N,1864,W,NENW,21,10N,58W,6,40.830123,-103.87344,10n58w,40.8415965,-103.87309,6143,13814,13950,7671,FALSE,
1233952700,05-123-39527,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13915,5757,Horizontal,16950,40.85307,-103.86548,123,39527,10773,ACTUAL,10/25/2014,4832,13915,5757,437408,WELL,PR,OW,3/9/2015,ACTUAL LatLong,433919,Razor 21A Pad,327,N,842,E,NENE,21,10N,58W,6,40.830275,-103.864097,10n58w,40.8416725,-103.8647885,6128,13865,13915,7737,FALSE,
1233952800,05-123-39528,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13960,5868,Horizontal,16950,40.85307,-103.86423,123,39528,10773,ACTUAL,11/1/2014,4832,13960,5868,437409,WELL,PR,OW,3/22/2015,ACTUAL LatLong,433919,Razor 21A Pad,327,N,809,E,NENE,21,10N,58W,6,40.830275,-103.863979,10n58w,40.8416725,-103.8641045,6235,13869,13960,7634,FALSE,
1233952900,05-123-39529,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13915,5793,Horizontal,16950,40.85306,-103.87022,123,39529,10773,ACTUAL,10/14/2014,4837,13915,5793,437410,WELL,PR,OW,8/10/2017,ACTUAL LatLong,431115,Razor 21B-0909A,327,N,2161,E,NWNE,21,10N,58W,6,40.830188,-103.868868,10n58w,40.841624,-103.869544,6231,13875,13915,7644,FALSE,
1233953000,05-123-39530,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13916,5770,Horizontal,16950,40.85299,-103.86309,123,39530,10773,ACTUAL,11/10/2014,4832,13916,5770,437411,WELL,PR,OW,3/22/2015,ACTUAL LatLong,433919,Razor 21A Pad,328,N,776,E,NENE,21,10N,58W,6,40.830275,-103.86386,10n58w,40.8416325,-103.863475,6090,13835,13916,7745,FALSE,
1233953100,05-123-39531,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,14175,5906,Horizontal,16950,40.85306,-103.86669,123,39531,10773,ACTUAL,9/16/2014,4837,14175,5907,437412,WELL,PR,OW,2/26/2015,ACTUAL LatLong,431115,Razor 21B-0909A,329,N,2062,E,NWNE,21,10N,58W,6,40.830189,-103.868509,10n58w,40.8416245,-103.8675995,6183,14080,14175,7897,FALSE,
1233953200,05-123-39532,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13997,5885,Horizontal,16950,40.85306,-103.86899,123,39532,10773,ACTUAL,10/5/2014,4837,13997,5885,437413,WELL,PR,OW,8/11/2017,ACTUAL LatLong,431115,Razor 21B-0909A,328,N,2128,E,NWNE,21,10N,58W,6,40.830187,-103.868747,10n58w,40.8416235,-103.8688685,6312,13957,13997,7645,FALSE,
1233953300,05-123-39533,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13915,5878,Horizontal,16950,40.85298,-103.86192,123,39533,10773,ACTUAL,11/21/2014,4832,13915,5778,437414,WELL,PR,OW,3/22/2015,ACTUAL LatLong,433919,Razor 21A Pad,328,N,743,E,NENE,21,10N,58W,6,40.830278,-103.863737,10n58w,40.841629,-103.8628285,6285,13839,13915,7554,FALSE,
1233953400,05-123-39534,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13969,5810,Horizontal,16950,40.85321,-103.86788,123,39534,10773,ACTUAL,9/26/2014,4837,13969,5810,437415,WELL,PR,OW,2/26/2015,ACTUAL LatLong,431115,Razor 21B-0909A,328,N,2095,E,NWNE,21,10N,58W,6,40.830188,-103.868628,10n58w,40.841699,-103.868254,6138,13827,13969,7689,FALSE,
1233964900,05-123-39649,NOBLE ENERGY INC,Actual,14713,5529,Horizontal,99999,40.800269,-103.810155,123,39649,100322,ACTUAL,10/9/2014,4635,14713,5529,437719,WELL,PR,OW,5/8/2015,ACTUAL LatLong,437743,MCCAFFREY STATE LD12-75HN PAD,400,S,2200,E,SWSE,1,9N,58W,6,40.77431,-103.81028,9n58w,40.7872895,-103.8102175,6002,14577,14713,8575,FALSE,
1233965200,05-123-39652,NOBLE ENERGY INC,Actual,14601,5489,Horizontal,99999,40.80024,-103.81168,123,39652,100322,ACTUAL,10/21/2014,4657,14601,5488,437724,WELL,PR,OW,9/1/2020,ACTUAL LatLong,437743,MCCAFFREY STATE LD12-75HN PAD,400,S,2238,E,SWSE,1,9N,58W,6,40.77431,-103.810417,9n58w,40.787275,-103.8110485,6000,14517,14601,8517,FALSE,
1233965400,05-123-39654,NOBLE ENERGY INC,Actual,10303,5414,Horizontal,16950,40.75979,-103.81034,123,39654,100322,ACTUAL,11/22/2014,4656,10303,5413,437727,WELL,PR,OW,3/31/2015,ACTUAL LatLong,437743,MCCAFFREY STATE LD12-75HN PAD,250,S,2238,E,SWSE,1,9N,58W,6,40.7739,-103.8104,9n58w,40.766845,-103.81037,5936,10206,10303,4270,FALSE,
1233966300,05-123-39663,NOBLE ENERGY INC,Actual,10402,5506,Horizontal,16950,40.75978,-103.81182,123,39663,100322,ACTUAL,11/13/2014,4656,10402,5505,437746,WELL,PR,OW,12/1/2020,ACTUAL LatLong,437743,MCCAFFREY STATE LD12-75HN PAD,250,S,2275,E,SWSE,1,9N,58W,6,40.77391,-103.81053,9n58w,40.766845,-103.811175,5920,10305,10402,4385,FALSE,
1233967200,05-123-39672,NOBLE ENERGY INC,Actual,10391,5492,Horizontal,99999,40.75982,-103.80877,123,39672,100322,ACTUAL,11/30/2014,4657,10391,5491,437759,WELL,PR,OW,4/2/2015,ACTUAL LatLong,437743,MCCAFFREY STATE LD12-75HN PAD,250,S,2200,E,SWSE,1,9N,58W,6,40.77391,-103.81026,9n58w,40.766865,-103.809515,6027,10306,10391,4279,FALSE,
1233968600,05-123-39686,NOBLE ENERGY INC,Actual,14653,5544,Horizontal,99999,40.8002,-103.8135,123,39686,100322,ACTUAL,10/30/2014,4657,14653,5544,437777,WELL,PR,OW,5/8/2015,ACTUAL LatLong,437743,MCCAFFREY STATE LD12-75HN PAD,400,S,2275,E,SWSE,1,9N,58W,6,40.77432,-103.81055,9n58w,40.78726,-103.812025,5981,14517,14653,8536,FALSE,
1233969500,05-123-39695,NOBLE ENERGY INC,Actual,14824,5532,Horizontal,16950,40.80035,-103.80504,123,39695,100322,ACTUAL,10/23/2014,4682,14824,5532,437790,WELL,PR,OW,5/9/2015,ACTUAL LatLong,437788,SMITH STATE LD12-73HN PD,400,S,1190,E,SESE,1,9N,58W,6,40.77427,-103.80663,9n58w,40.78731,-103.805835,6184,14699,14824,8515,FALSE,
1233969800,05-123-39698,NOBLE ENERGY INC,Actual,10216,5430,Horizontal,16950,40.75982,-103.8041,123,39698,100322,ACTUAL,12/13/2014,4684,10216,5430,437793,WELL,PR,OW,3/31/2015,ACTUAL LatLong,437788,SMITH STATE LD12-73HN PD,250,S,1190,E,SESE,1,9N,58W,6,40.77386,-103.80662,9n58w,40.76684,-103.80536,5962,10131,10216,4169,FALSE,
1233969900,05-123-39699,NOBLE ENERGY INC,Actual,14710,5531,Horizontal,99999,40.80027,-103.80837,123,39699,100322,ACTUAL,11/15/2014,4680,14710,5530,437794,WELL,PR,OW,5/7/2015,ACTUAL LatLong,437788,SMITH STATE LD12-73HN PD,400,S,1265,E,SESE,1,9N,58W,6,40.77427,-103.8069,9n58w,40.78727,-103.807635,5998,14695,14710,8697,FALSE,
1233970000,05-123-39700,NOBLE ENERGY INC,Actual,14704,5538,Horizontal,99999,40.8003,-103.80689,123,39700,100322,ACTUAL,11/3/2014,4681,14704,5538,437795,WELL,PR,OW,5/1/2015,ACTUAL LatLong,437788,SMITH STATE LD12-73HN PD,400,S,1227,E,SESE,1,9N,58W,6,40.77427,-103.80676,9n58w,40.787285,-103.806825,6097,14586,14704,8489,FALSE,
1233970100,05-123-39701,NOBLE ENERGY INC,Actual,10349,5444,Horizontal,99999,40.75978,-103.80722,123,39701,100322,ACTUAL,12/1/2014,4683,10349,5652,437797,WELL,PR,OW,3/31/2015,ACTUAL LatLong,437788,SMITH STATE LD12-73HN PD,250,S,1265,E,SESE,1,9N,58W,6,40.77386,-103.80689,9n58w,40.76682,-103.807055,5887,10267,10349,4380,FALSE,
1233970300,05-123-39703,NOBLE ENERGY INC,Actual,10286,5529,Horizontal,99999,40.75981,-103.80565,123,39703,100322,ACTUAL,12/8/2014,4683,10286,5772,437799,WELL,PR,OW,4/2/2015,ACTUAL LatLong,437788,SMITH STATE LD12-73HN PD,250,S,1227,E,SESE,1,9N,58W,6,40.77386,-103.80675,9n58w,40.766835,-103.8062,5976,10210,10286,4234,FALSE,
1233975800,05-123-39758,NOBLE ENERGY INC,Actual,10388,5462,Horizontal,16950,40.75984,-103.81351,123,39758,100322,ACTUAL,12/16/2014,4671,10388,5462,437895,WELL,PR,OW,4/3/2015,ACTUAL LatLong,437902,Nalen State LD12-77HN MULTI,250,S,1450,W,SESW,1,9N,58W,6,40.77398,-103.81641,9n58w,40.76691,-103.81496,5976,10202,10388,4226,FALSE,
1233976000,05-123-39760,NOBLE ENERGY INC,Actual,10320,5442,Horizontal,16950,40.75994,-103.81667,123,39760,100322,ACTUAL,12/4/2014,4671,10320,5442,437897,WELL,PR,OW,4/2/2015,ACTUAL LatLong,437902,Nalen State LD12-77HN MULTI,250,S,1375,W,SESW,1,9N,58W,6,40.77398,-103.81668,9n58w,40.76696,-103.816675,5942,10247,10320,4305,FALSE,
1233976100,05-123-39761,NOBLE ENERGY INC,Actual,14605,5488,Horizontal,16950,40.80022,-103.81504,123,39761,100322,ACTUAL,10/31/2014,4672,14605,5488,437898,WELL,PR,OW,5/27/2015,ACTUAL LatLong,437902,Nalen State LD12-77HN MULTI,400,S,1450,W,SESW,1,9N,58W,6,40.774399,-103.816431,9n58w,40.7873095,-103.8157355,6002,14519,14605,8517,FALSE,
1233976500,05-123-39765,NOBLE ENERGY INC,Actual,10419,5538,Horizontal,16950,40.75983,-103.81486,123,39765,100322,ACTUAL,12/11/2014,4671,10419,5538,437903,WELL,PR,OW,4/2/2015,ACTUAL LatLong,437902,Nalen State LD12-77HN MULTI,250,S,1412,W,SESW,1,9N,58W,6,40.77399,-103.81654,9n58w,40.76691,-103.8157,6037,10345,10419,4308,FALSE,
1233976600,05-123-39766,NOBLE ENERGY INC,Actual,14556,5478,Horizontal,16950,40.80017,-103.81841,123,39766,100322,ACTUAL,11/19/2014,4672,14556,5477,437904,WELL,PR,OW,5/21/2015,ACTUAL LatLong,437902,Nalen State LD12-77HN MULTI,400,S,1375,W,SESW,1,9N,58W,6,40.7744,-103.81669,9n58w,40.787285,-103.81755,5937,14458,14556,8521,FALSE,
1233976700,05-123-39767,NOBLE ENERGY INC,Actual,14598,5522,Horizontal,16950,40.80021,-103.81663,123,39767,100322,ACTUAL,11/10/2014,4672,14598,5522,437905,WELL,PR,OW,5/27/2015,ACTUAL LatLong,437902,Nalen State LD12-77HN MULTI,400,S,1412,W,SESW,1,9N,58W,6,40.7744,-103.81655,9n58w,40.787305,-103.81659,6032,14519,14598,8487,FALSE,
1233980500,05-123-39805,NOBLE ENERGY INC,Actual,9697,5547,Horizontal,16950,40.78686,-103.82386,123,39805,100322,ACTUAL,12/8/2014,4662,9697,5547,437979,WELL,PR,OW,8/1/2020,ACTUAL LatLong,437980,Gradishar State LD11-73-1AHN PD,450,S,371,E,SESE,2,9N,58W,6,40.7746,-103.823,9n58w,40.78073,-103.82343,5992,9601,9697,3609,FALSE,
1233980600,05-123-39806,NOBLE ENERGY INC,Actual,10182,5560,Horizontal,16950,40.7868,-103.82708,123,39806,100322,ACTUAL,12/21/2014,4662,10182,5560,437981,WELL,PR,OW,8/1/2020,ACTUAL LatLong,437980,Gradishar State LD11-73-1AHN PD,450,S,446,E,SESE,2,9N,58W,6,40.77459,-103.82327,9n58w,40.780695,-103.825175,6078,10087,10182,4009,FALSE,
1233980700,05-123-39807,NOBLE ENERGY INC,Actual,9885,5585,Horizontal,16950,40.78683,-103.8255,123,39807,100322,ACTUAL,12/14/2014,4662,9885,5585,437982,WELL,PR,OW,12/1/2023,ACTUAL LatLong,437980,Gradishar State LD11-73-1AHN PD,450,S,408,E,SESE,2,9N,58W,6,40.77459,-103.82314,9n58w,40.78071,-103.82432,6157,9789,9885,3632,FALSE,
1233980900,05-123-39809,NOBLE ENERGY INC,Actual,10448,5586,Horizontal,16950,40.75972,-103.82538,123,39809,100322,ACTUAL,12/31/2014,4661,10448,5586,437984,WELL,PR,OW,8/1/2020,ACTUAL LatLong,437980,Gradishar State LD11-73-1AHN PD,300,S,446,E,SESE,2,9N,58W,6,40.77418,-103.823265,9n58w,40.76695,-103.8243225,6090,10369,10448,4279,FALSE,
1233981000,05-123-39810,NOBLE ENERGY INC,Actual,10436,5548,Horizontal,16950,40.75976,-103.82372,123,39810,100322,ACTUAL,1/9/2015,4661,10436,5548,437985,WELL,SI,OW,12/1/2022,ACTUAL LatLong,437980,Gradishar State LD11-73-1AHN PD,300,S,408,E,SESE,2,9N,58W,6,40.77418,-103.82312,9n58w,40.76697,-103.82342,6096,10354,10436,4258,FALSE,
1233981200,05-123-39812,NOBLE ENERGY INC,Actual,10443,5492,Horizontal,16950,40.75981,-103.82213,123,39812,100322,ACTUAL,1/14/2015,4661,10443,5492,437987,WELL,PR,OW,8/1/2020,ACTUAL LatLong,437980,Gradishar State LD11-73-1AHN PD,300,S,371,E,SESE,2,9N,58W,6,40.77419,-103.82299,9n58w,40.767,-103.82256,5997,10365,10443,4368,FALSE,
1233981400,05-123-39814,NOBLE ENERGY INC,Actual,9758,5634,Horizontal,16950,40.78687,-103.83361,123,39814,100322,ACTUAL,12/21/2014,4742,9758,5634,437989,WELL,SI,OW,12/1/2022,ACTUAL LatLong,437993,Moses State LD11-78HN Pad,615,S,1604,W,SESW,2,9N,58W,6,40.77498,-103.835221,9n58w,40.780925,-103.8344155,6090,9584,9758,3494,FALSE,
1233981700,05-123-39817,NOBLE ENERGY INC,Actual,9688,5715,Horizontal,16950,40.78683,-103.8351,123,39817,100322,ACTUAL,12/28/2014,4742,9688,5715,437992,WELL,PR,OW,8/1/2020,ACTUAL LatLong,437993,Moses State LD11-78HN Pad,615,S,1567,W,SESW,2,9N,58W,6,40.77498,-103.83535,9n58w,40.780905,-103.835225,6065,9522,9688,3457,FALSE,
1233981900,05-123-39819,NOBLE ENERGY INC,Actual,9752,5688,Horizontal,16950,40.78681,-103.83834,123,39819,100322,ACTUAL,12/30/2014,4748,9752,5687,437995,WELL,PR,OW,8/1/2020,ACTUAL LatLong,437993,Moses State LD11-78HN Pad,615,S,1154,W,SWSW,2,9N,58W,6,40.77497,-103.83684,9n58w,40.78089,-103.83759,7533,11648,9752,4115,FALSE,
1233982000,05-123-39820,NOBLE ENERGY INC,Actual,9665,5615,Horizontal,16950,40.78683,-103.83674,123,39820,100322,ACTUAL,12/23/2014,4748,9665,5615,437996,WELL,PR,OW,8/1/2020,ACTUAL LatLong,437993,Moses State LD11-78HN Pad,615,S,1192,W,SWSW,2,9N,58W,6,40.77497,-103.8367,9n58w,40.7809,-103.83672,6060,9368,9665,3308,FALSE,
1233982800,05-123-39828,NOBLE ENERGY INC,Actual,10870,5630,Horizontal,16950,40.75968,-103.83799,123,39828,100322,ACTUAL,1/16/2015,4748,10870,5630,438005,WELL,PR,OW,8/1/2020,ACTUAL LatLong,437993,Moses State LD11-78HN Pad,465,S,1154,W,SWSW,2,9N,58W,6,40.77456,-103.83683,9n58w,40.76712,-103.83741,6116,10702,10870,4586,FALSE,
1233983100,05-123-39831,NOBLE ENERGY INC,Actual,10639,5592,Horizontal,16950,40.75956,-103.83646,123,39831,100322,ACTUAL,1/25/2015,4748,10639,5592,438009,WELL,PR,OW,8/1/2020,ACTUAL LatLong,437993,Moses State LD11-78HN Pad,465,S,1192,W,SWSW,2,9N,58W,6,40.77456,-103.8367,9n58w,40.76706,-103.83658,6049,10463,10639,4414,FALSE,
1233983600,05-123-39836,NOBLE ENERGY INC,Actual,10851,5600,Horizontal,16950,40.75969,-103.83332,123,39836,100322,ACTUAL,1/13/2015,4739,10851,5600,438017,WELL,PR,OW,8/1/2020,ACTUAL LatLong,437993,Moses State LD11-78HN Pad,465,S,1604,W,SESW,2,9N,58W,6,40.77456,-103.83521,9n58w,40.767125,-103.834265,6040,10454,10851,4414,FALSE,
1233984400,05-123-39844,NOBLE ENERGY INC,Actual,10911,5656,Horizontal,16950,40.75967,-103.83479,123,39844,100322,ACTUAL,1/6/2015,4741,10911,5656,438027,WELL,PR,OW,10/1/2022,ACTUAL LatLong,437993,Moses State LD11-78HN Pad,465,S,1567,W,SESW,2,9N,58W,6,40.77457,-103.83534,9n58w,40.76712,-103.835065,6105,10744,10911,4639,FALSE,
1233985200,05-123-39852,NOBLE ENERGY INC,Actual,9705,5613,Horizontal,16950,40.78678,-103.83959,123,39852,100322,ACTUAL,1/7/2015,4749,9705,5613,438037,WELL,PR,OW,8/1/2020,ACTUAL LatLong,437993,Moses State LD11-78HN Pad,615,S,1117,W,SWSW,2,9N,58W,6,40.77497,-103.83667,9n58w,40.780875,-103.83813,6090,9262,9705,3172,FALSE,
1233987200,05-123-39872,NOBLE ENERGY INC,Actual,10663,5607,Horizontal,16950,40.75976,-103.82698,123,39872,100322,ACTUAL,1/27/2015,4706,10663,5607,438090,WELL,PR,OW,8/1/2020,ACTUAL LatLong,438088,Little State LD11-74HN Pad,465,S,1916,E,SWSE,2,9N,58W,6,40.7746,-103.82858,9n58w,40.76718,-103.82778,6240,10565,10663,4325,FALSE,
